Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,Product,Category,Quantity,Unit_Price,Discount,Sales,Profit,Payment_Method
ORD01175,2025-05-12,CUST1159,Customer_452,South,Tamil Nadu,Desk,Furniture,4,141.05,20,451.36,107.19,Net Banking
ORD01176,2025-08-18,CUST0816,Customer_881,South,Tamil Nadu,Chair,Furniture,5,927.49,0,4637.45,763.84,Card
ORD01177,2025-08-25,CUST1300,Customer_860,East,West Bengal,Chair,Furniture,1,594.44,0,594.44,157.03,Cash
ORD01178,2025-10-23,CUST0395,Customer_1002,West,Maharashtra,Notebook,Stationery,9,127.38,10,1031.78,80.71,Net Banking
ORD01179,2025-01-09,CUST1393,Customer_549,South,Tamil Nadu,Printer,Electronics,7,1069.13,5,7109.71,1282.01,UPI
ORD01180,2025-05-17,CUST1119,Customer_587,West,Maharashtra,Printer,Electronics,3,384.37,15,980.14,172.69,Net Banking
ORD01181,2025-10-04,CUST0038,Customer_628,South,Tamil Nadu,Phone,Electronics,9,722.7,10,5853.87,1666.02,Cash
ORD01182,2025-11-18,CUST1171,Customer_1371,South,Tamil Nadu,Printer,Electronics,5,593.04,5,2816.94,506.81,Cash
ORD01183,2025-10-06,CUST0873,Customer_909,North,Delhi,Phone,Electronics,4,399.77,15,1359.22,103.75,Net Banking
ORD01184,2025-07-08,CUST0479,Customer_470,North,Delhi,Desk,Furniture,3,1054.34,5,3004.87,450.74,Card
ORD01185,2025-06-21,CUST0620,Customer_1462,North,Delhi,Phone,Electronics,10,1851.43,10,16662.87,2065.79,Card
ORD01186,2025-09-08,CUST0184,Customer_190,West,Maharashtra,Desk,Furniture,10,505.48,15,4296.58,409.46,Card
ORD01187,2025-10-19,CUST0284,Customer_929,East,West Bengal,Chair,Furniture,10,67,15,569.5,40,Card
ORD01188,2025-10-09,CUST1224,Customer_1167,West,Maharashtra,Desk,Furniture,7,243.96,0,1707.72,263.86,Card
ORD01189,2025-09-24,CUST0870,Customer_1302,North,Delhi,Printer,Electronics,10,806.52,5,7661.94,1131.19,Cash
ORD01190,2025-01-16,CUST1447,Customer_85,East,West Bengal,Laptop,Electronics,1,713.1,10,641.79,69.22,UPI
ORD01191,2025-08-21,CUST0305,Customer_1357,East,West Bengal,Desk,Furniture,4,519.06,15,1764.8,361.47,Net Banking
ORD01192,2025-09-23,CUST1156,Customer_1175,South,Tamil Nadu,Laptop,Electronics,2,1291.25,20,2066,111.5,Card
ORD01193,2025-01-15,CUST0643,Customer_577,East,West Bengal,Phone,Electronics,8,606.82,0,4854.56,1027.53,Card
ORD01194,2025-10-12,CUST0040,Customer_467,West,Maharashtra,Printer,Electronics,3,1186.44,10,3203.39,819.49,Card
ORD01195,2025-07-28,CUST0815,Customer_772,South,Tamil Nadu,Desk,Furniture,3,596.75,0,1790.25,263.21,Net Banking
ORD01196,2025-10-30,CUST0518,Customer_372,East,West Bengal,Laptop,Electronics,5,1088.92,15,4627.91,817.88,Card
ORD01197,2025-09-19,CUST1241,Customer_326,South,Tamil Nadu,Chair,Furniture,8,898.05,5,6825.18,748.61,Card
ORD01198,2025-04-19,CUST0615,Customer_102,South,Tamil Nadu,Phone,Electronics,9,911.93,15,6976.26,1234.02,Net Banking
ORD01199,2025-08-03,CUST0230,Customer_1156,West,Maharashtra,Laptop,Electronics,6,1683.84,0,10103.04,2957.65,Card
ORD01200,2025-09-14,CUST0023,Customer_928,East,West Bengal,Laptop,Electronics,6,1520.95,15,7756.85,1271.73,UPI
ORD01201,2025-04-29,CUST1330,Customer_461,West,Maharashtra,Printer,Electronics,5,1217.14,5,5781.42,951.89,UPI
ORD01202,2025-12-27,CUST0168,Customer_450,South,Tamil Nadu,Desk,Furniture,9,1101.09,0,9909.81,2716.29,Card
ORD01203,2025-04-16,CUST1398,Customer_1041,West,Maharashtra,Notebook,Stationery,7,1922.3,15,11437.68,958.63,Card
ORD01204,2025-07-31,CUST0736,Customer_267,North,Delhi,Chair,Furniture,10,1250.53,5,11880.03,826.46,UPI
ORD01205,2025-06-13,CUST1023,Customer_238,North,Delhi,Phone,Electronics,4,1507.47,10,5426.89,736.3,Cash
ORD01206,2025-10-25,CUST1207,Customer_792,East,West Bengal,Chair,Furniture,7,1251.86,0,8763.02,2077.55,Net Banking
ORD01207,2025-08-01,CUST1137,Customer_1368,South,Tamil Nadu,Desk,Furniture,1,1381.04,0,1381.04,334.96,Card
ORD01208,2025-08-15,CUST0080,Customer_902,West,Maharashtra,Laptop,Electronics,9,1974.21,0,17767.89,3764.47,Cash
ORD01209,2025-01-18,CUST1003,Customer_1210,West,Maharashtra,Laptop,Electronics,1,1736.53,5,1649.7,399.65,UPI
ORD01210,2025-12-25,CUST0434,Customer_369,South,Tamil Nadu,Notebook,Stationery,8,633.66,5,4815.82,295.33,Cash
ORD01211,2025-05-18,CUST1042,Customer_1200,South,Tamil Nadu,Chair,Furniture,1,375.08,5,356.33,75.11,UPI
ORD01212,2025-05-02,CUST0838,Customer_153,West,Maharashtra,Chair,Furniture,5,1148.34,0,5741.7,1463.8,UPI
ORD01213,2025-05-15,CUST1255,Customer_808,South,Tamil Nadu,Desk,Furniture,6,408.42,20,1960.42,167.15,Net Banking
ORD01214,2025-08-19,CUST0479,Customer_408,East,West Bengal,Chair,Furniture,5,1605,10,7222.5,404.06,Card
ORD01215,2025-06-26,CUST1165,Customer_936,South,Tamil Nadu,Chair,Furniture,9,561.85,10,4550.99,380.78,Cash
ORD01216,2025-12-31,CUST1278,Customer_1140,East,West Bengal,Notebook,Stationery,2,284.57,20,455.31,48.15,Net Banking
ORD01217,2025-07-11,CUST0262,Customer_529,East,West Bengal,Chair,Furniture,2,1232.31,0,2464.62,727.96,Cash
ORD01218,2025-09-18,CUST1164,Customer_718,South,Tamil Nadu,Phone,Electronics,7,528.67,0,3700.69,869.95,Net Banking
ORD01219,2025-06-09,CUST1218,Customer_119,West,Maharashtra,Laptop,Electronics,10,352.37,0,3523.7,199.36,UPI
ORD01220,2025-06-05,CUST0952,Customer_1398,West,Maharashtra,Printer,Electronics,8,1835.55,5,13950.18,3025.17,Card
ORD01221,2025-12-15,CUST1147,Customer_853,North,Delhi,Chair,Furniture,7,515.3,5,3426.74,464.82,Card
ORD01222,2025-04-13,CUST1249,Customer_587,North,Delhi,Printer,Electronics,10,408.98,20,3271.84,846.49,Card
ORD01223,2025-07-11,CUST0231,Customer_542,West,Maharashtra,Notebook,Stationery,5,1398.35,10,6292.57,820.53,Cash
ORD01224,2025-01-28,CUST1232,Customer_963,West,Maharashtra,Notebook,Stationery,9,460.52,0,4144.68,950.54,Net Banking
ORD01225,2025-10-13,CUST0716,Customer_519,West,Maharashtra,Printer,Electronics,9,1986.02,20,14299.34,1102.96,UPI
ORD01226,2025-01-22,CUST0500,Customer_953,West,Maharashtra,Phone,Electronics,9,1477.18,20,10635.7,1389.64,Cash
ORD01227,2025-08-27,CUST0862,Customer_1324,South,Tamil Nadu,Desk,Furniture,10,1725.14,15,14663.69,2640.65,Cash
ORD01228,2025-02-08,CUST1090,Customer_840,South,Tamil Nadu,Notebook,Stationery,4,996.4,10,3587.04,601.11,Net Banking
ORD01229,2025-04-23,CUST1339,Customer_1120,West,Maharashtra,Phone,Electronics,9,235.96,0,2123.64,340.11,Cash
ORD01230,2025-08-24,CUST1455,Customer_432,East,West Bengal,Phone,Electronics,8,818.76,10,5895.07,1503.36,UPI
ORD01231,2025-10-08,CUST0023,Customer_1001,West,Maharashtra,Notebook,Stationery,5,843.8,5,4008.05,1165.08,Card
ORD01232,2025-07-14,CUST0632,Customer_330,East,West Bengal,Printer,Electronics,9,245.9,15,1881.13,181.61,Net Banking
ORD01233,2025-06-29,CUST0807,Customer_552,East,West Bengal,Printer,Electronics,7,1656.11,0,11592.77,2970.29,Card
ORD01234,2025-03-22,CUST0281,Customer_1255,East,West Bengal,Desk,Furniture,6,1354.5,15,6907.95,724.42,Cash
ORD01235,2025-04-11,CUST0021,Customer_899,West,Maharashtra,Laptop,Electronics,1,1345.6,20,1076.48,204.68,UPI
ORD01236,2025-06-20,CUST0561,Customer_1039,East,West Bengal,Phone,Electronics,1,838.03,10,754.23,68.28,Cash
ORD01237,2025-08-22,CUST0669,Customer_1038,North,Delhi,Printer,Electronics,3,126.12,15,321.61,82.04,UPI
ORD01238,2025-08-22,CUST1002,Customer_792,South,Tamil Nadu,Desk,Furniture,1,1710.21,15,1453.68,425.01,Card
ORD01239,2025-03-14,CUST0681,Customer_846,South,Tamil Nadu,Chair,Furniture,8,1196.59,10,8615.45,1795.55,UPI
ORD01240,2025-01-29,CUST1266,Customer_529,West,Maharashtra,Printer,Electronics,8,1597.1,5,12137.96,1010.33,Cash
ORD01241,2025-04-09,CUST0394,Customer_164,North,Delhi,Chair,Furniture,3,1174.09,15,2993.93,790.08,Net Banking
ORD01242,2025-12-19,CUST1354,Customer_1344,East,West Bengal,Laptop,Electronics,6,1334.04,15,6803.6,1734.38,Card
ORD01243,2025-06-25,CUST1259,Customer_1013,West,Maharashtra,Desk,Furniture,8,1878.09,0,15024.72,1717.65,Net Banking
ORD01244,2025-07-15,CUST1318,Customer_145,East,West Bengal,Laptop,Electronics,1,1645.54,5,1563.26,189.97,Net Banking
ORD01245,2025-02-28,CUST0670,Customer_1272,West,Maharashtra,Laptop,Electronics,2,795.05,20,1272.08,366.06,UPI
ORD01246,2025-05-19,CUST0690,Customer_223,North,Delhi,Chair,Furniture,7,1631.9,15,9709.81,1062.72,Card
ORD01247,2025-09-22,CUST0740,Customer_985,West,Maharashtra,Laptop,Electronics,2,413.29,5,785.25,173.34,UPI
ORD01248,2025-02-14,CUST0349,Customer_868,East,West Bengal,Chair,Furniture,8,1794.87,10,12923.06,2887.08,Cash
ORD01249,2025-05-28,CUST0600,Customer_104,North,Delhi,Chair,Furniture,8,1822.55,10,13122.36,761.23,Cash
ORD01250,2025-12-22,CUST1338,Customer_526,South,Tamil Nadu,Notebook,Stationery,1,696.84,15,592.31,92.79,Card
ORD01251,2025-08-28,CUST1464,Customer_385,South,Tamil Nadu,Printer,Electronics,4,931.07,0,3724.28,315.79,Net Banking
ORD01252,2025-05-09,CUST0910,Customer_1423,North,Delhi,Chair,Furniture,3,427.68,0,1283.04,117.32,Net Banking
ORD01253,2025-01-29,CUST1325,Customer_893,South,Tamil Nadu,Notebook,Stationery,5,435.28,5,2067.58,229.99,Card
ORD01254,2025-12-15,CUST0531,Customer_1297,East,West Bengal,Notebook,Stationery,2,1546.01,15,2628.22,581.48,UPI
ORD01255,2025-08-01,CUST0283,Customer_369,East,West Bengal,Printer,Electronics,6,1850.13,20,8880.62,647.38,Cash
ORD01256,2025-09-04,CUST0980,Customer_1229,South,Tamil Nadu,Printer,Electronics,1,646.19,20,516.95,142.42,Cash
ORD01257,2025-12-22,CUST0426,Customer_1385,West,Maharashtra,Phone,Electronics,1,1117.85,0,1117.85,191.6,Net Banking
ORD01258,2025-07-11,CUST0401,Customer_1057,East,West Bengal,Laptop,Electronics,3,741.21,0,2223.63,203.59,Card
ORD01259,2025-11-10,CUST1089,Customer_741,North,Delhi,Notebook,Stationery,1,413.12,0,413.12,96.73,Net Banking
ORD01260,2025-12-11,CUST0422,Customer_1121,West,Maharashtra,Phone,Electronics,4,240.55,0,962.2,52.04,Cash
ORD01261,2025-12-04,CUST0615,Customer_11,South,Tamil Nadu,Laptop,Electronics,8,880.69,15,5988.69,1756.17,UPI
ORD01262,2025-12-20,CUST0194,Customer_271,East,West Bengal,Desk,Furniture,4,246.36,5,936.17,89.46,UPI
ORD01263,2025-06-23,CUST0599,Customer_1078,East,West Bengal,Desk,Furniture,2,1205.62,0,2411.24,474.46,Net Banking
ORD01264,2025-07-17,CUST0628,Customer_650,South,Tamil Nadu,Printer,Electronics,7,73.77,15,438.93,116.02,Net Banking
ORD01265,2025-10-01,CUST0900,Customer_1395,East,West Bengal,Chair,Furniture,6,839.55,15,4281.7,801.13,Card
ORD01266,2025-03-12,CUST0299,Customer_96,East,West Bengal,Chair,Furniture,10,1522.74,0,15227.4,3849.39,Cash
ORD01267,2025-07-12,CUST1013,Customer_1404,North,Delhi,Laptop,Electronics,4,822.81,20,2632.99,399.73,Cash
ORD01268,2025-02-17,CUST1260,Customer_103,North,Delhi,Phone,Electronics,5,1562.7,20,6250.8,1457.96,Net Banking
ORD01269,2025-05-27,CUST0704,Customer_441,West,Maharashtra,Phone,Electronics,1,481.29,0,481.29,31.26,Card
ORD01270,2025-03-07,CUST1365,Customer_300,North,Delhi,Phone,Electronics,4,918.84,5,3491.59,621.59,Net Banking
ORD01271,2025-07-28,CUST0123,Customer_441,East,West Bengal,Desk,Furniture,2,1698.82,0,3397.64,516.41,Net Banking
ORD01272,2025-11-28,CUST0640,Customer_356,South,Tamil Nadu,Notebook,Stationery,2,283.04,5,537.78,71.88,Cash
ORD01273,2025-12-30,CUST0145,Customer_1184,East,West Bengal,Notebook,Stationery,10,1783.3,0,17833,2233.31,UPI
ORD01274,2025-07-21,CUST1343,Customer_1063,West,Maharashtra,Desk,Furniture,10,1838.39,10,16545.51,3381.41,Card
ORD01275,2025-06-17,CUST1440,Customer_312,North,Delhi,Printer,Electronics,6,1735.78,10,9373.21,812.5,Card
ORD01276,2025-11-01,CUST0976,Customer_1303,West,Maharashtra,Laptop,Electronics,2,1400.43,5,2660.82,229.95,Net Banking
ORD01277,2025-04-20,CUST0309,Customer_473,East,West Bengal,Phone,Electronics,3,1442.69,10,3895.26,714.08,Card
ORD01278,2025-01-16,CUST0530,Customer_1214,North,Delhi,Laptop,Electronics,4,598.21,15,2033.91,514.89,Card
ORD01279,2025-11-25,CUST1338,Customer_420,East,West Bengal,Phone,Electronics,3,1019.73,5,2906.23,495.3,UPI
ORD01280,2025-06-24,CUST0563,Customer_436,South,Tamil Nadu,Laptop,Electronics,6,412.83,10,2229.28,546.47,UPI
ORD01281,2025-03-27,CUST1394,Customer_917,South,Tamil Nadu,Chair,Furniture,2,685.04,5,1301.58,376.28,Net Banking
ORD01282,2025-01-11,CUST0852,Customer_451,West,Maharashtra,Laptop,Electronics,1,659.8,0,659.8,161.7,UPI
ORD01283,2025-08-20,CUST0932,Customer_1181,South,Tamil Nadu,Chair,Furniture,10,1339.56,0,13395.6,3836.86,Net Banking
ORD01284,2025-05-16,CUST0295,Customer_678,East,West Bengal,Chair,Furniture,7,932.22,10,5872.99,1091.31,Cash
ORD01285,2025-10-30,CUST0312,Customer_1281,North,Delhi,Chair,Furniture,8,1133.81,5,8616.96,1864.62,UPI
ORD01286,2025-02-16,CUST0426,Customer_667,West,Maharashtra,Chair,Furniture,10,1455.27,10,13097.43,1992.15,Cash
ORD01287,2025-01-30,CUST1260,Customer_476,South,Tamil Nadu,Chair,Furniture,8,936.74,15,6369.83,1487.18,UPI
ORD01288,2025-06-20,CUST0201,Customer_1369,North,Delhi,Phone,Electronics,7,437.63,5,2910.24,409.97,Cash
ORD01289,2025-02-15,CUST1329,Customer_146,West,Maharashtra,Printer,Electronics,6,60.81,10,328.37,35.84,Cash
ORD01290,2025-07-06,CUST0631,Customer_749,South,Tamil Nadu,Chair,Furniture,6,987.58,15,5036.66,276.26,UPI
ORD01291,2025-05-21,CUST1394,Customer_145,South,Tamil Nadu,Printer,Electronics,8,1246.67,15,8477.36,868.38,Net Banking
ORD01292,2025-10-22,CUST0339,Customer_933,West,Maharashtra,Desk,Furniture,9,221.97,15,1698.07,89.92,Net Banking
ORD01293,2025-12-31,CUST0663,Customer_1124,South,Tamil Nadu,Notebook,Stationery,2,1959.82,10,3527.68,284.85,Card
ORD01294,2025-02-10,CUST0075,Customer_929,West,Maharashtra,Desk,Furniture,2,1885.36,0,3770.72,590.95,Cash
ORD01295,2025-10-25,CUST0519,Customer_1401,West,Maharashtra,Desk,Furniture,3,315.52,5,899.23,51.58,UPI
ORD01296,2025-05-04,CUST0655,Customer_630,South,Tamil Nadu,Chair,Furniture,8,594.36,5,4517.14,782.13,Card
ORD01297,2025-04-16,CUST0470,Customer_926,North,Delhi,Phone,Electronics,2,1539.61,5,2925.26,218.74,Card
ORD01298,2025-04-21,CUST1166,Customer_158,East,West Bengal,Laptop,Electronics,10,797.51,0,7975.1,1499.94,Net Banking
ORD01299,2025-12-21,CUST0708,Customer_732,North,Delhi,Chair,Furniture,4,1288.87,0,5155.48,367.06,UPI
ORD01300,2025-09-05,CUST1321,Customer_1485,West,Maharashtra,Printer,Electronics,8,166.89,20,1068.1,54.24,UPI
ORD01301,2025-02-27,CUST1317,Customer_817,West,Maharashtra,Notebook,Stationery,6,1858.87,20,8922.58,700.58,Net Banking
ORD01302,2025-08-03,CUST0435,Customer_95,West,Maharashtra,Phone,Electronics,10,1890.99,0,18909.9,4913.56,Card
ORD01303,2025-03-07,CUST0269,Customer_752,West,Maharashtra,Desk,Furniture,10,926.93,15,7878.9,2313.67,UPI
ORD01304,2025-06-14,CUST1110,Customer_715,East,West Bengal,Printer,Electronics,8,751.93,15,5113.12,1330.4,Card
ORD01305,2025-10-31,CUST0147,Customer_660,East,West Bengal,Laptop,Electronics,10,395.74,20,3165.92,844.26,UPI
ORD01306,2025-01-04,CUST1481,Customer_420,North,Delhi,Desk,Furniture,3,838.89,5,2390.84,383.76,Card
ORD01307,2025-12-12,CUST1300,Customer_1095,West,Maharashtra,Desk,Furniture,8,1462.24,20,9358.34,1749.74,Cash
ORD01308,2025-11-01,CUST1173,Customer_444,West,Maharashtra,Phone,Electronics,8,1679.24,5,12762.22,3760.77,Cash
ORD01309,2025-08-12,CUST1469,Customer_1440,East,West Bengal,Printer,Electronics,6,1815.12,15,9257.11,475.03,Card
ORD01310,2025-05-01,CUST0272,Customer_747,West,Maharashtra,Printer,Electronics,1,1618.11,0,1618.11,265.3,Cash
ORD01311,2025-02-27,CUST1349,Customer_1185,West,Maharashtra,Laptop,Electronics,6,688.48,20,3304.7,484.38,Net Banking
ORD01312,2025-02-02,CUST0013,Customer_762,West,Maharashtra,Phone,Electronics,6,945.63,10,5106.4,459.66,Cash
ORD01313,2025-06-15,CUST1342,Customer_140,North,Delhi,Phone,Electronics,6,437.51,5,2493.81,359.84,Net Banking
ORD01314,2025-09-18,CUST0625,Customer_662,South,Tamil Nadu,Desk,Furniture,3,767.5,0,2302.5,248.6,Cash
ORD01315,2025-07-22,CUST0450,Customer_1303,West,Maharashtra,Printer,Electronics,5,1545.84,20,6183.36,1597.67,Cash
ORD01316,2025-10-14,CUST0630,Customer_295,South,Tamil Nadu,Phone,Electronics,8,878.28,10,6323.62,1806.82,Card
ORD01317,2025-04-11,CUST0350,Customer_64,East,West Bengal,Chair,Furniture,4,1411.4,15,4798.76,741.49,Card
ORD01318,2025-06-04,CUST1141,Customer_606,East,West Bengal,Desk,Furniture,1,548.74,10,493.87,130.68,Cash
ORD01319,2025-03-03,CUST1196,Customer_844,South,Tamil Nadu,Desk,Furniture,2,1552.29,20,2483.66,291.46,Card
ORD01320,2025-06-12,CUST0779,Customer_19,East,West Bengal,Printer,Electronics,7,96.04,10,605.05,72.73,Net Banking
ORD01321,2025-09-11,CUST0692,Customer_1211,South,Tamil Nadu,Laptop,Electronics,9,497.14,0,4474.26,380.91,Net Banking
ORD01322,2025-05-13,CUST0726,Customer_655,West,Maharashtra,Notebook,Stationery,3,769.75,10,2078.33,493.28,Cash
ORD01323,2025-03-30,CUST1181,Customer_430,North,Delhi,Laptop,Electronics,3,1960.3,10,5292.81,1046,Card
ORD01324,2025-01-02,CUST0860,Customer_688,East,West Bengal,Printer,Electronics,8,781,5,5935.6,1245.88,UPI
ORD01325,2025-03-30,CUST1178,Customer_339,East,West Bengal,Desk,Furniture,4,1832.27,5,6962.63,1933.65,Cash
ORD01326,2025-07-06,CUST0084,Customer_948,West,Maharashtra,Phone,Electronics,10,1466.74,15,12467.29,1320.95,Cash
ORD01327,2025-05-04,CUST0122,Customer_801,North,Delhi,Desk,Furniture,5,549,10,2470.5,346.1,Card
ORD01328,2025-05-23,CUST0855,Customer_449,West,Maharashtra,Desk,Furniture,6,644.73,10,3481.54,1038.49,Card
ORD01329,2025-03-03,CUST1349,Customer_1499,South,Tamil Nadu,Phone,Electronics,4,1210.2,0,4840.8,1153.98,UPI
ORD01330,2025-05-11,CUST0111,Customer_1065,North,Delhi,Notebook,Stationery,2,1059.63,15,1801.37,162.73,Net Banking
ORD01331,2025-06-22,CUST0884,Customer_1372,North,Delhi,Printer,Electronics,9,286.08,5,2445.98,124.35,Net Banking
ORD01332,2025-01-02,CUST0114,Customer_516,South,Tamil Nadu,Notebook,Stationery,1,1890.17,20,1512.14,342.91,Cash
ORD01333,2025-10-13,CUST0724,Customer_1169,West,Maharashtra,Phone,Electronics,5,764.19,10,3438.86,824.44,Card
ORD01334,2025-07-23,CUST1091,Customer_926,North,Delhi,Chair,Furniture,10,571.77,10,5145.93,797.17,UPI
ORD01335,2025-05-26,CUST0788,Customer_1334,West,Maharashtra,Laptop,Electronics,8,944.81,20,6046.78,1753.87,Card
ORD01336,2025-03-10,CUST1119,Customer_967,North,Delhi,Laptop,Electronics,9,1056.52,15,8082.38,1244.68,Cash
ORD01337,2025-06-29,CUST0361,Customer_42,South,Tamil Nadu,Notebook,Stationery,9,1735.88,20,12498.34,678.78,UPI
ORD01338,2025-05-23,CUST1235,Customer_383,East,West Bengal,Laptop,Electronics,2,1984.82,0,3969.64,408.35,UPI
ORD01339,2025-04-19,CUST0848,Customer_684,West,Maharashtra,Printer,Electronics,4,1187.89,20,3801.25,230.69,Net Banking
ORD01340,2025-06-22,CUST0319,Customer_84,North,Delhi,Laptop,Electronics,1,253.46,10,228.11,17.41,Card
ORD01341,2025-11-07,CUST1374,Customer_245,North,Delhi,Printer,Electronics,10,354.74,10,3192.66,536.23,Cash
ORD01342,2025-05-20,CUST1441,Customer_391,North,Delhi,Chair,Furniture,2,728.61,15,1238.64,160.03,UPI
ORD01343,2025-12-10,CUST1113,Customer_1280,North,Delhi,Chair,Furniture,10,1859.65,20,14877.2,1068.57,UPI
ORD01344,2025-02-26,CUST0528,Customer_1079,North,Delhi,Printer,Electronics,9,1863.82,5,15935.66,2360.29,UPI
ORD01345,2025-10-31,CUST1340,Customer_275,North,Delhi,Notebook,Stationery,8,419.81,15,2854.71,727.16,Cash
ORD01346,2025-01-31,CUST0458,Customer_1129,East,West Bengal,Printer,Electronics,4,1752.33,10,6308.39,1817.09,Net Banking
ORD01347,2025-11-22,CUST1273,Customer_381,East,West Bengal,Laptop,Electronics,5,307.02,5,1458.34,289.48,Card
ORD01348,2025-05-08,CUST1439,Customer_915,East,West Bengal,Chair,Furniture,4,877.01,10,3157.24,889.01,Cash
ORD01349,2025-08-27,CUST0777,Customer_942,South,Tamil Nadu,Printer,Electronics,1,462.15,15,392.83,34.12,Cash
ORD01350,2025-01-10,CUST1265,Customer_874,East,West Bengal,Chair,Furniture,1,848.57,15,721.28,78.95,Net Banking
ORD01351,2025-07-02,CUST0663,Customer_303,West,Maharashtra,Phone,Electronics,6,283.8,20,1362.24,269.1,UPI
ORD01352,2025-02-15,CUST1098,Customer_1293,North,Delhi,Laptop,Electronics,5,640.03,15,2720.13,516.86,Net Banking
ORD01353,2025-07-02,CUST0828,Customer_1174,North,Delhi,Chair,Furniture,3,1481.12,15,3776.86,668.48,Cash
ORD01354,2025-12-27,CUST0739,Customer_1191,South,Tamil Nadu,Notebook,Stationery,2,1192.93,0,2385.86,150.14,Card
ORD01355,2025-12-07,CUST1465,Customer_29,South,Tamil Nadu,Desk,Furniture,9,179.6,5,1535.58,230,Net Banking
ORD01356,2025-09-22,CUST1188,Customer_625,North,Delhi,Phone,Electronics,5,1226.21,0,6131.05,1267.79,Card
ORD01357,2025-02-25,CUST1162,Customer_145,East,West Bengal,Laptop,Electronics,1,896.42,5,851.6,93.92,Net Banking
ORD01358,2025-04-11,CUST0327,Customer_657,South,Tamil Nadu,Laptop,Electronics,10,1473.34,10,13260.06,2510.37,UPI
ORD01359,2025-08-08,CUST0264,Customer_1169,North,Delhi,Chair,Furniture,4,1653.38,20,5290.82,1370.29,Cash
ORD01360,2025-01-06,CUST1081,Customer_1474,South,Tamil Nadu,Desk,Furniture,5,1899.75,20,7599,589.52,UPI
ORD01361,2025-09-04,CUST0872,Customer_72,West,Maharashtra,Notebook,Stationery,2,923.47,10,1662.25,450.19,UPI
ORD01362,2025-10-05,CUST0307,Customer_311,East,West Bengal,Printer,Electronics,1,1050.19,20,840.15,55.52,Net Banking
ORD01363,2025-11-27,CUST0689,Customer_942,North,Delhi,Laptop,Electronics,4,137.85,20,441.12,91.63,Card
ORD01364,2025-03-19,CUST0527,Customer_1372,West,Maharashtra,Desk,Furniture,8,832.15,10,5991.48,717.21,Card
ORD01365,2025-01-23,CUST1266,Customer_1470,South,Tamil Nadu,Printer,Electronics,6,1771,0,10626,2864.9,Cash
ORD01366,2025-06-06,CUST0600,Customer_525,West,Maharashtra,Desk,Furniture,8,231.69,10,1668.17,165.79,UPI
ORD01367,2025-06-03,CUST0925,Customer_1255,South,Tamil Nadu,Chair,Furniture,1,1051.06,20,840.85,179.65,UPI
ORD01368,2025-08-09,CUST1307,Customer_1071,South,Tamil Nadu,Chair,Furniture,7,463.61,5,3083.01,471.03,Cash
ORD01369,2025-06-03,CUST0451,Customer_238,West,Maharashtra,Printer,Electronics,2,289.26,15,491.74,57.91,Card
ORD01370,2025-11-13,CUST0202,Customer_254,South,Tamil Nadu,Laptop,Electronics,2,1659.9,20,2655.84,489.27,Card
ORD01371,2025-12-18,CUST0530,Customer_36,West,Maharashtra,Laptop,Electronics,10,1260.23,5,11972.18,2363.67,Cash
ORD01372,2025-06-11,CUST0493,Customer_982,West,Maharashtra,Chair,Furniture,8,371.9,10,2677.68,588.51,Net Banking
ORD01373,2025-05-16,CUST1390,Customer_461,North,Delhi,Desk,Furniture,8,343.9,10,2476.08,535.34,UPI
ORD01374,2025-11-02,CUST0122,Customer_183,South,Tamil Nadu,Chair,Furniture,4,1420.9,10,5115.24,901.65,UPI
ORD01375,2025-01-23,CUST0904,Customer_579,West,Maharashtra,Printer,Electronics,1,1843.4,10,1659.06,121.84,Net Banking
ORD01376,2025-12-21,CUST0860,Customer_1076,North,Delhi,Laptop,Electronics,6,52.11,10,281.39,44.83,UPI
ORD01377,2025-10-12,CUST0054,Customer_1489,North,Delhi,Desk,Furniture,2,1918.08,5,3644.35,778.29,Cash
ORD01378,2025-12-25,CUST1162,Customer_1151,West,Maharashtra,Printer,Electronics,7,1413.46,0,9894.22,2345.62,Cash
ORD01379,2025-05-16,CUST0987,Customer_1462,West,Maharashtra,Chair,Furniture,1,169.27,5,160.81,14.14,Card
ORD01380,2025-05-20,CUST0409,Customer_1025,West,Maharashtra,Desk,Furniture,6,1412.97,20,6782.26,1356.75,Net Banking
ORD01381,2025-03-21,CUST1172,Customer_80,North,Delhi,Desk,Furniture,9,1737.22,15,13289.73,1276.5,Cash
ORD01382,2025-07-29,CUST0862,Customer_265,North,Delhi,Notebook,Stationery,6,1948.67,5,11107.42,1380.04,Card
ORD01383,2025-10-06,CUST0776,Customer_51,North,Delhi,Desk,Furniture,3,975.22,0,2925.66,869.35,UPI
ORD01384,2025-10-06,CUST0555,Customer_1486,West,Maharashtra,Phone,Electronics,2,1792.25,10,3226.05,237.32,Net Banking
ORD01385,2025-06-07,CUST0702,Customer_1434,East,West Bengal,Phone,Electronics,3,1993.93,5,5682.7,699.14,UPI
ORD01386,2025-03-18,CUST1168,Customer_1351,East,West Bengal,Notebook,Stationery,2,1099.91,20,1759.86,93.68,Net Banking
ORD01387,2025-03-31,CUST1304,Customer_1471,North,Delhi,Desk,Furniture,5,1609.5,0,8047.5,1435.89,Cash
